Argentina	Angel Di Maria	Real Madrid	Espanha
Argentina	Augusto Fernández	Celta de Vigo	Espanha
Argentina	Enzo Pérez	Benfica	Portugal
Argentina	Ezequiel Garay	Benfica	Portugal
Argentina	Ezequiel Lavezzi	PSG	França
Argentina	Federico Fernandez	Napoli	Itália
Argentina	Fernando Gago	Boca Juniors	Argentina
Argentina	Gonzalo Higuaín	Napoli	Itália
Argentina	Hugo Campagnaro	Inter de Milão	Itália
Argentina	Javier Mascherano	Barcelona	Espanha
Argentina	José Maria Basanta	Monterrey	México
Argentina	Lionel Messi	Barcelona	Espanha
Argentina	Lucas Biglia	Lazio	Itália
Argentina	Marcos Rojo	Sporting	Portugal
Argentina	Mariano Andújar	Catania	Itália
Argentina	Martín Demichelis	Man. City	Inglaterra
Argentina	Maxi Rodriguez	Newells	Argentina
Argentina	Pablo Zabaleta	Man. City	Inglaterra
Argentina	Ricardo Alvarez	Inter de Milão	Itália
Argentina	Rodrigo Palacio	Inter de Milão	Itália
Argentina	Sergio Agüero	Man. City	Inglaterra
Argentina	Sérgio Romero	Monaco	França
Estados Unidos	Alejandro Bedoya	Nantes	França
Estados Unidos	Aron Johansonn	Az Alkmaar	Holanda
Estados Unidos	Beasley	Puebla	México
Estados Unidos	Brad Davis	Houston Dynamo	Estados Unidos
Estados Unidos	Brad Guzan	Aston Villa	Inglaterra
Estados Unidos	Brooks	Hertha Berlin	Alemanha
Estados Unidos	Cameron	Stoke City	Inglaterra
Estados Unidos	Chandler	Nuremberg	Alemanha
Estados Unidos	Clint Dempsey	Seattle Sounders	Estados Unidos
Estados Unidos	Cris Wondoloski	San Jose Earthquakes	Estados Unidos
Estados Unidos	DeAndre Yedlin	Seattle Sounders	Estados Unidos
Estados Unidos	Mix Diskerud	Rosenborg	Noruega
Estados Unidos	Fabian Johnson	Hoffenheim	Alemanha
Estados Unidos	Graham Zusi	Kansas City Wizards	Estados Unidos
Estados Unidos	Jones	Besiktas	Turquia
Estados Unidos	Josy Altidore	Sunderland	Inglaterra
Estados Unidos	Julian Green	Bayern	Alemanha
Estados Unidos	Kyle Beckerman	Real Salt Lake	Estados Unidos
Estados Unidos	Matt Besler	Kansas City Wizards	Estados Unidos
Estados Unidos	Michael Bradley	Toronto	Canadá
Estados Unidos	Nick Rimando	Real Salt Lake	Estados Unidos
Estados Unidos	Omar Gonzalez	LA Galaxy	Estados Unidos
Estados Unidos	Tim Howard	Everton	Inglaterra
Gana	Majeed Abdul Waris	Valenciennes	França
Gana	Acquah	Hoffenheim	Alemanha
Gana	Adam Kwarasey	Stromgodset	Noruega
Gana	Albert Adomah	Middlesbrough	Inglaterra
Gana	André Ayew Pelé	Ol. de Marseille	França
Gana	Asamoah Gyan	Al Ain	Emirados Árabes
Gana	Christian Atsu	Vitesse	Holanda
Gana	Daniel Opare	Standard de Liege	Bélgica
Gana	Emmanuel A,	Udinese	Itália
Gana	Fatau Dauda	Orlando Pirates	África do Sul
Gana	Harrison Afful	Esperance Tunis	Tunísia
Gana	John Boye	Rennes	França
Gana	Jonathan Mensah	Evian	França
Gana	Jordan Ayew	Sochaux	França
Gana	Kevin-Prince Boateng	Schalke 04	Alemanha
Gana	Kwadwo Asamoah	Juventus	Itália
Gana	Michael Essien	Milan	Itália
Gana	Rabiu Mohammed	Kuban Krasnodar	Rússia
Gana	Rashid Sumaila	Sundowns FC	África do Sul
Gana	Samuel Inkoom	Platanias	Grécia
Gana	Stephen Adams	Aduana Stars	Gana
Gana	Sulley Muntari	Milan	Itália
Gana	Wakaso Mubarak	Rubin Kazan	Rússia
Grécia	Alexandros Tziolis	Kayserispor	Turquia
Grécia	Andreas Samaris	Olympiakos	Grécia
Grécia	Dimitris Salpingidis	PAOK	Grécia
Grécia	Ioannis Maniatis	Olympiakos	Grécia
Grécia	Giorgios Karagounis	Fulham	Inglaterra
Grécia	Giorgios Samaras	Celtic	Escócia
Grécia	Giorgios Tzavellas	PAOK	Grécia
Grécia	Ioannis Fetfatzidis	Genoa	Itália
Grécia	Jose Holebas	Olympiakos	Grécia
Grécia	Kostantinos Mitroglou	Fulham	Inglaterra
Grécia	Kostas Katsouranis	PAOK	Grécia
Grécia	Kostas Manolas	Olympiakos	Grécia
Grécia	Lazaros Christ.	Bologna	Itália
Grécia	Loukas Vyntra	Levante	Espanha
Grécia	Orestis Karnezis	Granada	Espanha
Grécia	Panagiotis Glykos	PAOK	Grécia
Grécia	Panagiotis Kone	Bologna	Itália
Grécia	Panagiotis Tachtsidis	Torino	Itália
Grécia	Sokratis P.	Borussia Dort.	Alemanha
Grécia	Stefanos Kapino	Panathinaikos	Grécia
Grécia	Theofanis Gekas 	Konyaspor	Turquia
Grécia	Vangelis Moras	Hellas Verona	Itália
Grécia	Vassilis Torosidis	Roma	Itália
Argélia	Abdelmoumene Djabou	Club Africain	Tunísia
Argélia	Aissa Mandi	Stade de Reims	França
Argélia	Carl Medjani	Valenciennes	França
Argélia	Cédric Si Mohamed	CS Constantine	Argélia
Argélia	Djamel Mesbah	Livorno	Itália
Argélia	El Arbi Soudani	Dínamo Zagreb	Croácia
Argélia	Essaid Belkalem	Watford	Inglaterra
Argélia	Faouzi Ghoulam	Napoli	Itália
Argélia	Hassan Yebda	Udinese	Itália
Argélia	Islam Slimani	Sporting	Portugal
Argélia	Liassine Cadamuro	Mallorca	Espanha
Argélia	Madjid Bougherra	Lekhwiya	Qatar
Argélia	Mehdi Lacen	Getafe	Espanha
Argélia	Mehdi Mostefa	Ajaccio	França
Argélia	Mohamed Z.	USM Alger	Argélia
Argélia	Nabil Bentaleb	Tottenham	Inglaterra
Argélia	Nabil Ghilasa	Porto	Portugal
Argélia	Rafik Halliche	Acadêmica	Portugal
Argélia	Riyad Mahreza	Leicester City	Inglaterra
Argélia	Raïs M'Bolhi	CSKA Sofia	Bulgária
Argélia	Saphir Taider	Inter de Milão	Itália
Argélia	Sofiane Feghoulia	Valência	Espanha
Argélia	Yacine Brahimi	Granada	Espanha
Japão	Eiji Kawashima	Standard de Liege	Bélgica
Japão	Gotoku Sakai	Stuttgart	Alemanha
Japão	Hasebe	Nuremberg	Alemanha
Japão	Hiroki Sakai	Hannover	Alemanha
Japão	Hiroshi Kiyotake	Nuremberg	Alemanha
Japão	Hotaru Yamaguchi	Cerezo Osaka	Japão
Japão	Kakitani	Cerezo Osaka	Japão
Japão	Keisuke Honda	Milan	Itália
Japão	Manabu Saito	Yokohama Marinos	Japão
Japão	Masahiko Inoha	Jubilo Iwata	Japão
Japão	Masato Morishige	Tokyo	Japão
Japão	Maya Yoshida	Southampton	Inglaterra
Japão	Okubo	Kawasaki Frontale	Japão
Japão	Shinji Kagawa	Manchester Utd.	Inglaterra
Japão	Shinji Okazaki	Mainz 05	Alemanha
Japão	Shuichi Gonda	Tokyo	Japão
Japão	Shusaku Nishikawa	Ur.Red Diamonds	Japão
Japão	Toshihiro Aoyama	San.Hiroshima	Japão
Japão	Uchida	Schalke 04	Alemanha
Japão	Yasuhito Endo	Gamba Osaka	Japão
Japão	Yasuyuki Konno	Gamba Osaka	Japão
Japão	Yuto Nagatomo	Inter de Milão	Itália
Japão	Yuya Osako	Munique 1860	Alemanha
Equador	Adrian Bone	El Nacional	Equador
Equador	Alexander Dominguez	LDU	Equador
Equador	Antonio Valencia	Manchester Utd.	Inglaterra
Equador	Carlos Gruezo	Stuttgart	Alemanha
Equador	Christian Noboa	Dínamo Moscou	Rússia
Equador	Enner Valencia	Pachuca	México
Equador	Edison Mendez	Al Jazira	Emirados Árabes
Equador	Felipe Caicedo	Al Jazira	Emirados Árabes
Equador	Fidel Martinez	Tijuana	México
Equador	Frickson Erazo	Flamengo	Brasil
Equador	Gabriel Achilier	Emelec	Equador
Equador	Jaime Ayoví	Tijuana	México
Equador	Jefferson Montero	Monarcas Morelia	México
Equador	Joao Rojas	Cruz Azul	México
Equador	Jorge Guagua	Emelec	Equador
Equador	Juan Carlos Paredes	Barc. Guayaquil	Equador
Equador	Luis Saritama	Barc. Guayaquil	Equador
Equador	Michael Arroyo	Atlante FC	México
Equador	Maximo Banguera	Barc. Guayaquil	Equador
Equador	Oscar Bagüí	Emelec	Equador
Equador	Alex Ibarra	Vitesse	Holanda
Equador	Segundo Castillo	Al Hilal	Arábia Saudita
Equador	Walter Ayoví	Pachuca	México
México	Alan Pulido	Tigres	México
México	Alfredo Talavera	Toluca	México
México	Andrés Guardado	Bayer Leverk.	Alemanha
México	Carlos Peña	Club Leon	México
México	Carlos Salcido	Tigres	México
México	Diego Reyes	Porto	Portugal
México	Francisco Rodriguez	América	México
México	Giovani dos Santos	Villarreal	Espanha
México	Guilhermo Ochoa	AC Ajaccio	França
México	Héctor Herrera	Porto	Portugal
México	Héctor Moreno	Espanyol	México
México	Isaac Brizuela	Toluca	México
México	Javier Aquino	Villarreal	Espanha
México	Javier Hernández	Manchester Utd.	Inglaterra
México	Jose Vázquez	Club Leon	México
México	Jose Corona	Cruz Azul	México
México	Marco Fabián	Cruz Azul	México
México	Miguel Layún	América	México
México	Miguel Ponce	Deportivo Toluca	México
México	Oribe Peralta	Santos Laguna	México
México	Paul Aguilar	América	México
México	Rafael Márquez	Club Leon	México
México	Raúl Jiménez	América	México
